AY_ID,EXAM_ID,SUB_ID,ADMNO,MARKS_OBTAINED
2022-2023,PT3,Science,2647,11
2022-2023,PT3,Science,2648,17
2022-2023,PT3,Science,2650,14
2022-2023,PT3,Science,2651,13.5
2022-2023,PT3,Science,2652,10.5
2022-2023,PT3,Science,2653,13
2022-2023,PT3,Science,2654,10.5
2022-2023,PT3,Science,2655,18
2022-2023,PT3,Science,2657,11
2022-2023,PT3,Science,2658,15
2022-2023,PT3,Science,2659,13
2022-2023,PT3,Science,2660,14.5
2022-2023,PT3,Science,2661,19
2022-2023,PT3,Science,2662,18
2022-2023,PT3,Science,2663,18
2022-2023,PT3,Science,2665,16.5
2022-2023,PT3,Science,2666,9
2022-2023,PT3,Science,2667,12
2022-2023,PT3,Science,2668,12
2022-2023,PT3,Science,2670,16
2022-2023,PT3,Science,2671,0
2022-2023,PT3,Science,2672,16
2022-2023,PT3,Science,2673,7
2022-2023,PT3,Science,2674,20
2022-2023,PT3,Science,2675,15
2022-2023,PT3,Science,2676,19
2022-2023,PT3,Science,2677,6
2022-2023,PT3,Science,2678,13
2022-2023,PT3,Science,2679,11
2022-2023,PT3,Science,2681,9
2022-2023,PT3,Science,2684,15
2022-2023,PT3,Science,2685,13.5
2022-2023,PT3,Science,2686,0
2022-2023,PT3,Science,2687,11
2022-2023,PT3,Science,2689,12
2022-2023,PT3,Science,2690,5
2022-2023,PT3,Science,2691,17
2022-2023,PT3,Science,2692,12
2022-2023,PT3,Science,2693,1
2022-2023,PT3,Science,2694,11
2022-2023,PT3,Science,2695,14.5
2022-2023,PT3,Science,2696,18
2022-2023,PT3,Science,2697,16
2022-2023,PT3,Science,2698,17
2022-2023,PT3,Science,2699,14.5
2022-2023,PT3,Science,2700,11.5
2022-2023,PT3,Science,2701,10
2022-2023,PT3,Science,2702,17
2022-2023,PT3,Science,2704,6
2022-2023,PT3,Science,2705,9
2022-2023,PT3,Science,2706,19
2022-2023,PT3,Science,2710,18
2022-2023,PT3,Science,2711,6
2022-2023,PT3,Science,2712,0
2022-2023,PT3,Science,2713,20
2022-2023,PT3,Science,2714,18
2022-2023,PT3,Science,2715,18
2022-2023,PT3,Science,2716,10
2022-2023,PT3,Science,2717,2
2022-2023,PT3,Science,2718,18
2022-2023,PT3,Science,2719,19
2022-2023,PT3,Science,2720,18.5
2022-2023,PT3,Science,2721,17
2022-2023,PT3,Science,2722,19
2022-2023,PT3,Science,2723,13
2022-2023,PT3,Science,2724,7
2022-2023,PT3,Science,2725,0.5
2022-2023,PT3,Science,2726,8.5
2022-2023,PT3,Science,2727,14
2022-2023,PT3,Science,2728,11.5
2022-2023,PT3,Science,2729,15
2022-2023,PT3,Science,2730,4.5
2022-2023,PT3,Science,2732,10.5
2022-2023,PT3,Science,2733,15
2022-2023,PT3,Science,2734,13
2022-2023,PT3,Science,2735,18
2022-2023,PT3,Science,2736,4
2022-2023,PT3,Science,2738,14.5
2022-2023,PT3,Science,2740,18
2022-2023,PT3,Science,2741,0
2022-2023,PT3,Science,2743,10
2022-2023,PT3,Science,2744,14.5
2022-2023,PT3,Science,2745,13
2022-2023,PT3,Science,2746,2
2022-2023,PT3,Science,2747,18
2022-2023,PT3,Science,2748,11
2022-2023,PT3,Science,2750,18
2022-2023,PT3,Science,2751,16
2022-2023,PT3,Science,2752,8
2022-2023,PT3,Science,2754,14
2022-2023,PT3,Science,2755,13
2022-2023,PT3,Science,2756,9
2022-2023,PT3,Science,2757,16.5
2022-2023,PT3,Science,2758,16.5
2022-2023,PT3,Science,2759,11
2022-2023,PT3,Science,2760,12
2022-2023,PT3,Science,2761,9
2022-2023,PT3,Science,2762,0
2022-2023,PT3,Science,2763,7
2022-2023,PT3,Science,2764,17
2022-2023,PT3,Science,2765,17
2022-2023,PT3,Science,2767,11
2022-2023,PT3,Science,2770,15
2022-2023,PT3,Science,2773,18
2022-2023,PT3,Science,2778,14.5
2022-2023,PT3,Science,2783,0
2022-2023,PT3,Science,2787,15
2022-2023,PT3,Science,2788,13
2022-2023,PT3,Science,2802,16.5
2022-2023,PT3,Science,2806,5
2022-2023,PT3,Science,2807,12
2022-2023,PT3,Science,2808,19
2022-2023,PT3,Science,2809,20
2022-2023,PT3,Science,2810,20
2022-2023,PT3,Science,2811,13
2022-2023,PT3,Science,2812,10
2022-2023,PT3,Science,2813,20
2022-2023,PT3,Science,2814,15
2022-2023,PT3,Science,2815,15
2022-2023,PT3,Science,2816,16.5
2022-2023,PT3,Science,2817,9
2022-2023,PT3,Science,2818,11
2022-2023,PT3,Science,2819,13
2022-2023,PT3,Science,2820,6
2022-2023,PT3,Science,2821,0
2022-2023,PT3,Science,2822,10
2022-2023,PT3,Science,2823,17
2022-2023,PT3,Science,2824,0
2022-2023,PT3,Science,2826,17.5
2022-2023,PT3,Science,2827,4
2022-2023,PT3,Science,2828,8
2022-2023,PT3,Science,2830,19
2022-2023,PT3,Science,2831,9.5
2022-2023,PT3,Science,2832,2
2022-2023,PT3,Science,2833,20
2022-2023,PT3,Science,2834,11
2022-2023,PT3,Science,2835,8
2022-2023,PT3,Science,2836,7
2022-2023,PT3,Science,2837,2
2022-2023,PT3,Science,2838,18
2022-2023,PT3,Science,2841,12
2022-2023,PT3,Science,2842,18
2022-2023,PT3,Science,2843,20
2022-2023,PT3,Science,2845,18.5
2022-2023,PT3,Science,2846,9
2022-2023,PT3,Science,2847,2
2022-2023,PT3,Science,2848,20
2022-2023,PT3,Science,2849,1
2022-2023,PT3,Science,2850,11
2022-2023,PT3,Science,2851,17.5
2022-2023,PT3,Science,2852,17
2022-2023,PT3,Science,2853,0
2022-2023,PT3,Science,2855,0
2022-2023,PT3,Science,2856,18
2022-2023,PT3,Science,2857,16
2022-2023,PT3,Science,2859,18
2022-2023,PT3,Science,2861,17
2022-2023,PT3,Science,2863,12
2022-2023,PT3,Science,2864,12
2022-2023,PT3,Science,2867,20
2022-2023,PT3,Science,2868,16
2022-2023,PT3,Science,2869,18
2022-2023,PT3,Science,2870,16
2022-2023,PT3,Science,2872,13
2022-2023,PT3,Science,2873,13
2022-2023,PT3,Science,2875,2
2022-2023,PT3,Science,2876,7
2022-2023,PT3,Science,2877,4
2022-2023,PT3,Science,2878,17
2022-2023,PT3,Science,2879,5
2022-2023,PT3,Science,2880,14
2022-2023,PT3,Science,2881,11
2022-2023,PT3,Science,2882,0
2022-2023,PT3,Science,2883,12
2022-2023,PT3,Science,2885,17
2022-2023,PT3,Science,2886,11.5
2022-2023,PT3,Science,2887,16
2022-2023,PT3,Science,2888,15
2022-2023,PT3,Science,2889,0
2022-2023,PT3,Science,2891,18
2022-2023,PT3,Science,2892,17.5
2022-2023,PT3,Science,2893,19
2022-2023,PT3,Science,2894,20
2022-2023,PT3,Science,2895,17
2022-2023,PT3,Science,2896,16
2022-2023,PT3,Science,2898,16.5
2022-2023,PT3,Science,2899,20
2022-2023,PT3,Science,2900,11
2022-2023,PT3,Science,2902,20
2022-2023,PT3,Science,2903,19
2022-2023,PT3,Science,2904,14
2022-2023,PT3,Science,2905,19
2022-2023,PT3,Science,2906,12
2022-2023,PT3,Science,2907,17.5
2022-2023,PT3,Science,2908,6
2022-2023,PT3,Science,2909,13
2022-2023,PT3,Science,2910,19
2022-2023,PT3,Science,2911,1
2022-2023,PT3,Science,2912,12
2022-2023,PT3,Science,2913,18
2022-2023,PT3,Science,2914,11
2022-2023,PT3,Science,2915,13
2022-2023,PT3,Science,2917,20
2022-2023,PT3,Science,2918,18
2022-2023,PT3,Science,2919,11
2022-2023,PT3,Science,2920,20
2022-2023,PT3,Science,2921,19
2022-2023,PT3,Science,2922,18
2022-2023,PT3,Science,2923,20
2022-2023,PT3,Science,2924,9
2022-2023,PT3,Science,2925,15
2022-2023,PT3,Science,2926,19
2022-2023,PT3,Science,2927,18
2022-2023,PT3,Science,2928,1
2022-2023,PT3,Science,2930,17
2022-2023,PT3,Science,2931,20
2022-2023,PT3,Science,2933,14
2022-2023,PT3,Science,2936,8
2022-2023,PT3,Science,2937,20
2022-2023,PT3,Science,2938,19
2022-2023,PT3,Science,2940,18
2022-2023,PT3,Science,2941,10
2022-2023,PT3,Science,2942,5
2022-2023,PT3,Science,2943,4
2022-2023,PT3,Science,2944,12.5
2022-2023,PT3,Science,2945,20
2022-2023,PT3,Science,2948,15
2022-2023,PT3,Science,2949,0
2022-2023,PT3,Science,2950,10
2022-2023,PT3,Science,2951,19
2022-2023,PT3,Science,2953,5
2022-2023,PT3,Science,2954,9
2022-2023,PT3,Science,2955,15
2022-2023,PT3,Science,2956,20
2022-2023,PT3,Science,2958,19
2022-2023,PT3,Science,2959,16.5
2022-2023,PT3,Science,2960,20
2022-2023,PT3,Science,2961,16
2022-2023,PT3,Science,2962,14
2022-2023,PT3,Science,2963,12
2022-2023,PT3,Science,2964,9
2022-2023,PT3,Science,2965,10.5
2022-2023,PT3,Science,2967,10
2022-2023,PT3,Science,2968,10
2022-2023,PT3,Science,2969,2
2022-2023,PT3,Science,2970,20
2022-2023,PT3,Science,2976,4
2022-2023,PT3,Science,2977,13.5
2022-2023,PT3,Science,2981,1
2022-2023,PT3,Science,2982,17
2022-2023,PT3,Science,2983,17
2022-2023,PT3,Science,2984,18
2022-2023,PT3,Science,2986,12
2022-2023,PT3,Science,2987,0
2022-2023,PT3,Science,2994,0
2022-2023,PT3,Science,2995,17.5
2022-2023,PT3,Science,2996,16.5
2022-2023,PT3,Science,2997,18
2022-2023,PT3,Science,2998,20
2022-2023,PT3,Science,3000,4
2022-2023,PT3,Science,3001,2
2022-2023,PT3,Science,3002,10
2022-2023,PT3,Science,3003,12
2022-2023,PT3,Science,3004,16
2022-2023,PT3,Science,3005,8
2022-2023,PT3,Science,3007,9
2022-2023,PT3,Science,3008,5
2022-2023,PT3,Science,3009,9
2022-2023,PT3,Science,3010,11
2022-2023,PT3,Science,3011,17
2022-2023,PT3,Science,3012,0
2022-2023,PT3,Science,3013,1
2022-2023,PT3,Science,3018,20
2022-2023,PT3,Science,3020,12
2022-2023,PT3,Science,3021,5
2022-2023,PT3,Science,3022,11
2022-2023,PT3,Science,3023,18.5
2022-2023,PT3,Science,3025,9
2022-2023,PT3,Science,3029,18
2022-2023,PT3,Science,3033,11
2022-2023,PT3,Science,3035,9.5
2022-2023,PT3,Science,3036,19
2022-2023,PT3,Science,3037,16
2022-2023,PT3,Science,3040,2
2022-2023,PT3,Science,3041,10
2022-2023,PT3,Science,3042,14.5
2022-2023,PT3,Science,3047,11
2022-2023,PT3,Science,3049,8
2022-2023,PT3,Science,3050,7
2022-2023,PT3,Science,3051,13
2022-2023,PT3,Science,3052,16.5
2022-2023,PT3,Science,3053,7
2022-2023,PT3,Science,3054,0
2022-2023,PT3,Science,3057,13
2022-2023,PT3,Science,3063,19
2022-2023,PT3,Science,3064,18
2022-2023,PT3,Science,3070,10
2022-2023,PT3,Science,3071,12
2022-2023,PT3,Science,3072,15
2022-2023,PT3,Science,3073,16
2022-2023,PT3,Science,3074,13
2022-2023,PT3,Science,3075,11
2022-2023,PT3,Science,3076,19
2022-2023,PT3,Science,3077,8
2022-2023,PT3,Science,3078,12
2022-2023,PT3,Science,3081,13
2022-2023,PT3,Science,3082,11
2022-2023,PT3,Science,3083,5
2022-2023,PT3,Science,3084,18
2022-2023,PT3,Science,3085,19
2022-2023,PT3,Science,3086,12
2022-2023,PT3,Science,3087,1
2022-2023,PT3,Science,3089,8.5
2022-2023,PT3,Science,3090,20
2022-2023,PT3,Science,3091,14
2022-2023,PT3,Science,3092,7
2022-2023,PT3,Science,3093,13
2022-2023,PT3,Science,3094,16.5
2022-2023,PT3,Science,3095,17.5
2022-2023,PT3,Science,3096,4
2022-2023,PT3,Science,3097,0
2022-2023,PT3,Science,3098,17
2022-2023,PT3,Science,3099,10
2022-2023,PT3,Science,3100,17
2022-2023,PT3,Science,3102,17
2022-2023,PT3,Science,3103,18
2022-2023,PT3,Science,3104,2
2022-2023,PT3,Science,3105,10.5
2022-2023,PT3,Science,3106,0
2022-2023,PT3,Science,3107,15
2022-2023,PT3,Science,3108,19
2022-2023,PT3,Science,3109,13
2022-2023,PT3,Science,3110,20
2022-2023,PT3,Science,3111,18
2022-2023,PT3,Science,3112,4
2022-2023,PT3,Science,3113,19.5
2022-2023,PT3,Science,3114,1
2022-2023,PT3,Science,3115,12
2022-2023,PT3,Science,3116,11
2022-2023,PT3,Science,3118,0
2022-2023,PT3,Science,3119,1
2022-2023,PT3,Science,3120,3
2022-2023,PT3,Science,3121,0
2022-2023,PT3,Science,3123,17
2022-2023,PT3,Science,3124,10
2022-2023,PT3,Science,3125,20
2022-2023,PT3,Science,3126,16
2022-2023,PT3,Science,3127,17
2022-2023,PT3,Science,3128,16
2022-2023,PT3,Science,3129,3
2022-2023,PT3,Science,3130,7
2022-2023,PT3,Science,3131,20
2022-2023,PT3,Science,3132,16.5
2022-2023,PT3,Science,3133,1
2022-2023,PT3,Science,3135,15.5
2022-2023,PT3,Science,3136,10
2022-2023,PT3,Science,3137,20
2022-2023,PT3,Science,3138,9
2022-2023,PT3,Science,3139,13.5
2022-2023,PT3,Science,3140,9
2022-2023,PT3,Science,3141,11
2022-2023,PT3,Science,3142,10
2022-2023,PT3,Science,3143,7.5
2022-2023,PT3,Science,3144,17
2022-2023,PT3,Science,3145,18
2022-2023,PT3,Science,3146,11
2022-2023,PT3,Science,3147,14
2022-2023,PT3,Science,3150,13.5
2022-2023,PT3,Science,3152,18
2022-2023,PT3,Science,3153,12
2022-2023,PT3,Science,3154,5
2022-2023,PT3,Science,3155,19
2022-2023,PT3,Science,3156,11.5
2022-2023,PT3,Science,3157,18.5
2022-2023,PT3,Science,3158,18
2022-2023,PT3,Science,3159,20
2022-2023,PT3,Science,3160,10.5
2022-2023,PT3,Science,3164,14
2022-2023,PT3,Science,3165,13
2022-2023,PT3,Science,3166,0
2022-2023,PT3,Science,3167,20
2022-2023,PT3,Science,3168,3
2022-2023,PT3,Science,3169,15
2022-2023,PT3,Science,3170,11
2022-2023,PT3,Science,3171,15
2022-2023,PT3,Science,3172,13
2022-2023,PT3,Science,3173,18
2022-2023,PT3,Science,3174,8
2022-2023,PT3,Science,3177,12
2022-2023,PT3,Science,3178,14
2022-2023,PT3,Science,3179,19
2022-2023,PT3,Science,3180,9
2022-2023,PT3,Science,3181,15
2022-2023,PT3,Science,3182,10
2022-2023,PT3,Science,3183,18.5
2022-2023,PT3,Science,3184,16
2022-2023,PT3,Science,3185,13.5
2022-2023,PT3,Science,3186,19.5
2022-2023,PT3,Science,3187,10
2022-2023,PT3,Science,3188,2
2022-2023,PT3,Science,3189,3
2022-2023,PT3,Science,3190,2
2022-2023,PT3,Science,3191,11
2022-2023,PT3,Science,3192,8
2022-2023,PT3,Science,3193,17
2022-2023,PT3,Science,3194,0
2022-2023,PT3,Science,3195,2
2022-2023,PT3,Science,3196,14
2022-2023,PT3,Science,3197,14
2022-2023,PT3,Science,3198,3
2022-2023,PT3,Science,3199,16
2022-2023,PT3,Science,3200,6
2022-2023,PT3,Science,3201,19.5
2022-2023,PT3,Science,3202,14
2022-2023,PT3,Science,3203,12
2022-2023,PT3,Science,3205,18
2022-2023,PT3,Science,3206,17.5
2022-2023,PT3,Science,3207,9
2022-2023,PT3,Science,3208,13
2022-2023,PT3,Science,3209,11.5
2022-2023,PT3,Science,3210,13
2022-2023,PT3,Science,3211,9
2022-2023,PT3,Science,3212,10
2022-2023,PT3,Science,3213,2
2022-2023,PT3,Science,3215,10
2022-2023,PT3,Science,3216,11
2022-2023,PT3,Science,3217,9
2022-2023,PT3,Science,3218,15.5
2022-2023,PT3,Science,3219,17
2022-2023,PT3,Science,3220,10
2022-2023,PT3,Science,3221,7
2022-2023,PT3,Science,3222,14.5
2022-2023,PT3,Science,3223,7
2022-2023,PT3,Science,3224,20
2022-2023,PT3,Science,3225,20
2022-2023,PT3,Science,3226,10
2022-2023,PT3,Science,3227,2
2022-2023,PT3,Science,3228,15
2022-2023,PT3,Science,3229,19
2022-2023,PT3,Science,3230,12
2022-2023,PT3,Science,3231,11
2022-2023,PT3,Science,3232,16.5
2022-2023,PT3,Science,3233,16
2022-2023,PT3,Science,3234,8
2022-2023,PT3,Science,3235,10
2022-2023,PT3,Science,3236,11
2022-2023,PT3,Science,3237,0
2022-2023,PT3,Science,3238,16
2022-2023,PT3,Science,3239,19
2022-2023,PT3,Science,3240,20
2022-2023,PT3,Science,3243,0
2022-2023,PT3,Science,3244,20
2022-2023,PT3,Science,3245,20
2022-2023,PT3,Science,3247,20
2022-2023,PT3,Science,3248,17
2022-2023,PT3,Science,3249,6.5
2022-2023,PT3,Science,3251,15
2022-2023,PT3,Science,3252,13
2022-2023,PT3,Science,3253,16
2022-2023,PT3,Science,3254,17
2022-2023,PT3,Science,3255,12
2022-2023,PT3,Science,3257,9.5
2022-2023,PT3,Science,3259,20
2022-2023,PT3,Science,3260,20
2022-2023,PT3,Science,3261,12
2022-2023,PT3,Science,3262,5
2022-2023,PT3,Science,3263,14
2022-2023,PT3,Science,3269,0
2022-2023,PT3,Science,3272,12.5
2022-2023,PT3,Science,3273,19
2022-2023,PT3,Science,3275,12.5
2022-2023,PT3,Science,3276,10
2022-2023,PT3,Science,3277,19
2022-2023,PT3,Science,3280,14
2022-2023,PT3,Science,3285,15
2022-2023,PT3,Science,3286,20
2022-2023,PT3,Science,3290,18
2022-2023,PT3,Science,3291,17
2022-2023,PT3,Science,3296,18
2022-2023,PT3,Science,3298,7.5
2022-2023,PT3,Science,3300,8
2022-2023,PT3,Science,3301,13.5
2022-2023,PT3,Science,3302,11.5
2022-2023,PT3,Science,3303,15
2022-2023,PT3,Science,3304,0
2022-2023,PT3,Science,3307,9.5
2022-2023,PT3,Science,3308,0
2022-2023,PT3,Science,3309,3
2022-2023,PT3,Science,3310,0
2022-2023,PT3,Science,3315,9
2022-2023,PT3,Science,3317,11
2022-2023,PT3,Science,3320,18
2022-2023,PT3,Science,3322,17
2022-2023,PT3,Science,3323,14
2022-2023,PT3,Science,3325,10
2022-2023,PT3,Science,3327,15.5
2022-2023,PT3,Science,3328,19
2022-2023,PT3,Science,3329,20
2022-2023,PT3,Science,3332,15
2022-2023,PT3,Science,3335,14
2022-2023,PT3,Science,3337,15
2022-2023,PT3,Science,3338,17
2022-2023,PT3,Science,3339,12.5
2022-2023,PT3,Science,3410,0
2022-2023,PT3,Science,3519,16
2022-2023,PT3,Science,3520,5
2022-2023,PT3,Science,3521,8.5
2022-2023,PT3,Science,3522,17
2022-2023,PT3,Science,3533,15
2022-2023,PT3,Science,3563,19
2022-2023,PT3,Science,3564,9
2022-2023,PT3,Science,3565,14
2022-2023,PT3,Science,3566,11
2022-2023,PT3,Science,3567,7
2022-2023,PT3,Science,3568,12
2022-2023,PT3,Science,3569,10
2022-2023,PT3,Science,3570,16
2022-2023,PT3,Science,3571,9.5
2022-2023,PT3,Science,3572,0
2022-2023,PT3,Science,3573,17
2022-2023,PT3,Science,3574,14
2022-2023,PT3,Science,3575,14.5
2022-2023,PT3,Science,3582,16
2022-2023,PT3,Science,3583,19
2022-2023,PT3,Science,3584,10
2022-2023,PT3,Science,3585,13
2022-2023,PT3,Science,3594,19
2022-2023,PT3,Science,3602,15
2022-2023,PT3,Science,3605,14
2022-2023,PT3,Science,3614,13
2022-2023,PT3,Science,3620,11.5
2022-2023,PT3,Science,3630,0
2022-2023,PT3,Science,3631,19
2022-2023,PT3,Science,3830,16
2022-2023,PT3,Science,3832,18
2022-2023,PT3,Science,3846,13
2022-2023,PT3,Science,3849,16.5
2022-2023,PT3,Science,3852,17
2022-2023,PT3,Science,3861,0
2022-2023,PT3,Science,3862,0
2022-2023,PT3,Science,3866,19
2022-2023,PT3,Science,3867,14
2022-2023,PT3,Science,3868,9.5
2022-2023,PT3,Science,3869,11
2022-2023,PT3,Science,3871,11
2022-2023,PT3,Science,3872,9
2022-2023,PT3,Science,3873,13
2022-2023,PT3,Science,3874,9.5
2022-2023,PT3,Science,3884,13
2022-2023,PT3,Science,3885,14
2022-2023,PT3,Science,3886,12
2022-2023,PT3,Science,3887,13
2022-2023,PT3,Science,3888,0
2022-2023,PT3,Science,3892,0
2022-2023,PT3,Science,3894,16
2022-2023,PT3,Science,3896,10
2022-2023,PT3,Science,3897,0
2022-2023,PT3,Science,3898,16
2022-2023,PT3,Science,3903,20
2022-2023,PT3,Science,3904,9.5
2022-2023,PT3,Science,4098,0
2022-2023,PT3,Science,4106,11
2022-2023,PT3,Science,4107,5
2022-2023,PT3,Science,4299,0
2022-2023,PT3,Science,4301,15
2022-2023,PT3,Science,4302,19
2022-2023,PT3,Science,4303,20
2022-2023,PT3,Science,4304,8
2022-2023,PT3,Science,4305,9
2022-2023,PT3,Science,4317,8
2022-2023,PT3,Science,4319,12
2022-2023,PT3,Science,4320,10
2022-2023,PT3,Science,4321,8.5
2022-2023,PT3,Science,4323,10
2022-2023,PT3,Science,4324,17.5
2022-2023,PT3,Science,4327,6.5
2022-2023,PT3,Science,4328,9.5
2022-2023,PT3,Science,4329,4
2022-2023,PT3,Science,4331,15.5
2022-2023,PT3,Science,4335,20
2022-2023,PT3,Science,4337,15.5
2022-2023,PT3,Science,4345,16.5
2022-2023,PT3,Science,4349,1.5
2022-2023,PT3,Science,4351,20
2022-2023,PT3,Science,4357,12.5
2022-2023,PT3,Science,4361,6
2022-2023,PT3,Science,4362,8
2022-2023,PT3,Science,4446,16
2022-2023,PT3,Science,4492,9
2022-2023,PT3,Science,4500,10
2022-2023,PT3,Science,4501,18
2022-2023,PT3,Science,4502,19
2022-2023,PT3,Science,4550,14
2022-2023,PT3,Science,4556,2
2022-2023,PT3,Science,4563,19.5
2022-2023,PT3,Science,4567,10
2022-2023,PT3,Science,4568,20
2022-2023,PT3,Science,4571,18
2022-2023,PT3,Science,4576,10
2022-2023,PT3,Science,4605,17
2022-2023,PT3,Science,4606,13
2022-2023,PT3,Science,4614,11
2022-2023,PT3,Science,4616,5.5
2022-2023,PT3,Science,4621,17
2022-2023,PT3,Science,4622,9
2022-2023,PT3,Science,4623,11
2022-2023,PT3,Science,4626,16
2022-2023,PT3,Science,4628,16
2022-2023,PT3,Science,4629,19
2022-2023,PT3,Science,4633,0
2022-2023,PT3,Science,4634,10
2022-2023,PT3,Science,4638,7
2022-2023,PT3,Science,4639,13.5
2022-2023,PT3,Science,4640,19.5
2022-2023,PT3,Science,4645,20
2022-2023,PT3,Science,4650,15
2022-2023,PT3,Science,4653,10.5
2022-2023,PT3,Science,4654,8
2022-2023,PT3,Science,4658,17
2022-2023,PT3,Science,4660,16.5
2022-2023,PT3,Science,4663,13
2022-2023,PT3,Science,4665,11
2022-2023,PT3,Science,4666,19
2022-2023,PT3,Science,4667,6
2022-2023,PT3,Science,4668,13
2022-2023,PT3,Science,4675,7
2022-2023,PT3,Science,4676,15
2022-2023,PT3,Science,4677,20
2022-2023,PT3,Science,4686,7.5
2022-2023,PT3,Science,4694,19.5
2022-2023,PT3,Science,4698,19
2022-2023,PT3,Science,4699,14
2022-2023,PT3,Science,4701,0
2022-2023,PT3,Science,4703,0
2022-2023,PT3,Social Science,1664,11
2022-2023,PT3,Social Science,1686,19
2022-2023,PT3,Social Science,1703,9.5
2022-2023,PT3,Social Science,1714,8
2022-2023,PT3,Social Science,1755,12.5
2022-2023,PT3,Social Science,1844,9
2022-2023,PT3,Social Science,1845,0
2022-2023,PT3,Social Science,1846,20
2022-2023,PT3,Social Science,1848,12
2022-2023,PT3,Social Science,1851,12.5
2022-2023,PT3,Social Science,1853,14.5
2022-2023,PT3,Social Science,1855,16
2022-2023,PT3,Social Science,1856,11
2022-2023,PT3,Social Science,1857,7
2022-2023,PT3,Social Science,1858,13.5
2022-2023,PT3,Social Science,1859,9.5
2022-2023,PT3,Social Science,1860,20
2022-2023,PT3,Social Science,1862,0
2022-2023,PT3,Social Science,1863,6
2022-2023,PT3,Social Science,1865,0
2022-2023,PT3,Social Science,1868,6
2022-2023,PT3,Social Science,1869,17
2022-2023,PT3,Social Science,1870,17.5
2022-2023,PT3,Social Science,1872,16
2022-2023,PT3,Social Science,1873,10
2022-2023,PT3,Social Science,1875,13
2022-2023,PT3,Social Science,1876,11.5
2022-2023,PT3,Social Science,1878,19
2022-2023,PT3,Social Science,1880,17
2022-2023,PT3,Social Science,1881,16.5
2022-2023,PT3,Social Science,1882,17
2022-2023,PT3,Social Science,1883,11
2022-2023,PT3,Social Science,1884,12
2022-2023,PT3,Social Science,1886,17
2022-2023,PT3,Social Science,1887,9.5
2022-2023,PT3,Social Science,1888,17
2022-2023,PT3,Social Science,1889,11
2022-2023,PT3,Social Science,1890,10
2022-2023,PT3,Social Science,1891,13
2022-2023,PT3,Social Science,1892,16
2022-2023,PT3,Social Science,1894,13
2022-2023,PT3,Social Science,1896,8.5
2022-2023,PT3,Social Science,1897,16
2022-2023,PT3,Social Science,1899,17.5
2022-2023,PT3,Social Science,1900,17
2022-2023,PT3,Social Science,1901,12
2022-2023,PT3,Social Science,1902,19
2022-2023,PT3,Social Science,1903,17
2022-2023,PT3,Social Science,1905,0
2022-2023,PT3,Social Science,1906,15.5
2022-2023,PT3,Social Science,1908,20
2022-2023,PT3,Social Science,1909,18
2022-2023,PT3,Social Science,1910,1.5
2022-2023,PT3,Social Science,1911,12
2022-2023,PT3,Social Science,1912,1.5
